"DATE1","DATE2","W1","W2","TOE","FER1","FER2","POP"
2005-08-31,2005-09-29,18,21,"7//2620100",TRUE,TRUE,147
2005-08-31,2005-09-27,12,20,"7//262080",TRUE,TRUE,147
2005-09-27,2005-10-25,20,26,"7//262080",TRUE,TRUE,343
2005-08-31,2005-09-28,24,27,"7//2640100",TRUE,TRUE,147
2005-12-21,2006-01-17,28,26,"7//2640100",TRUE,TRUE,283
2005-12-20,2006-01-18,24,23,"7//2710100",TRUE,TRUE,283
2005-09-01,2005-09-27,41,37,"7//282060",TRUE,TRUE,147
2005-09-01,2005-09-28,46,39,"7//282090",TRUE,TRUE,147
2005-09-27,2005-10-25,34,35,"7//3207080",TRUE,TRUE,343
2005-10-25,2005-11-23,35,36,"7//3207080",TRUE,TRUE,334
2005-11-23,2005-12-20,36,38,"7//3207080",TRUE,TRUE,327
2005-12-20,2006-01-17,38,33,"7//3207080",TRUE,TRUE,283
2005-09-27,2005-10-27,21,24,"7//3304080",TRUE,TRUE,343
2005-10-27,2005-11-22,24,22,"7//3304080",TRUE,TRUE,334
2005-09-27,2005-10-25,21,21,"7//3405080",TRUE,TRUE,343
2005-09-27,2005-10-25,19,22,"7//3506090",TRUE,TRUE,343
2005-09-27,2005-10-25,21,25,"7//3507090",TRUE,TRUE,343
2005-09-27,2005-10-25,47,39,"7//352060",TRUE,TRUE,343
2005-10-25,2005-11-23,39,41,"7//352060",TRUE,TRUE,334
2005-09-27,2005-10-26,19,25,"7//362070",TRUE,TRUE,343
2005-09-27,2005-10-26,28,25,"7//364060",TRUE,TRUE,343
2005-09-27,2005-10-25,32,33,"7//374090",TRUE,TRUE,343
2005-10-25,2005-11-22,33,31,"7//374090",TRUE,TRUE,334
2005-09-28,2005-10-27,31,33,"7//382070",TRUE,TRUE,343
2005-09-28,2005-10-27,29,29,"7//382090",TRUE,TRUE,343
2005-09-28,2005-10-26,15,17,"7//383070",TRUE,TRUE,343
2005-12-20,2006-01-17,29,26,"7//40506080",TRUE,TRUE,283
2005-09-28,2005-10-25,26,24,"7//4107080",TRUE,TRUE,343
2005-09-28,2005-10-25,14,17,"7//42090100",TRUE,TRUE,343
2005-10-25,2005-11-22,17,21,"7//42090100",TRUE,TRUE,334
2005-09-28,2005-10-25,14,18,"7//4304070",TRUE,TRUE,343
2005-11-24,2005-12-22,22,22,"7//44090100",TRUE,TRUE,327
2005-09-29,2005-10-26,37,37,"7//453080",TRUE,TRUE,343
2005-10-25,2005-11-22,21,23,"7//472070",TRUE,TRUE,334
2005-11-22,2005-12-21,23,18,"7//472070",TRUE,TRUE,327
2005-12-20,2006-01-18,25,23,"7//483090",TRUE,TRUE,283
2005-10-25,2005-11-22,26,27,"7//5104060",TRUE,TRUE,334
2005-11-22,2005-12-20,27,24,"7//5104060",TRUE,TRUE,327
2005-10-25,2005-11-22,20,22,"7//51090100",TRUE,TRUE,334
2005-10-25,2005-11-22,21,24,"7//5203060",TRUE,TRUE,334
2005-11-22,2005-12-20,24,22,"7//5203060",TRUE,TRUE,327
2005-10-25,2005-11-22,36,38,"7//5206080",TRUE,TRUE,334
2005-10-26,2005-11-22,24,25,"7//53040100",TRUE,TRUE,334
2005-11-22,2005-12-22,25,23,"7//53040100",TRUE,TRUE,327
2005-10-26,2005-11-22,40,37,"7//5305060",TRUE,TRUE,334
2005-10-26,2005-11-23,17,21,"7//5305070",TRUE,TRUE,334
2005-10-26,2005-11-22,38,40,"7//5306090",TRUE,TRUE,334
2005-10-26,2005-11-22,30,30,"7//5307090",TRUE,TRUE,334
2005-12-21,2006-01-17,27,23,"7//5406070",TRUE,TRUE,283
2005-10-26,2005-11-22,19,23,"7//5408090",TRUE,TRUE,334
2005-10-26,2005-11-22,50,50,"7//5506070",TRUE,TRUE,334
2005-10-26,2005-11-22,42,45,"7//6102070",TRUE,TRUE,334
2005-10-26,2005-11-24,26,24,"7//6102090",TRUE,TRUE,334
2005-10-27,2005-11-24,35,35,"7//6203070",TRUE,TRUE,334
2005-11-24,2005-12-20,35,30,"7//6203070",TRUE,TRUE,327
2005-10-27,2005-11-23,23,27,"7//62040100",TRUE,TRUE,334
2005-11-23,2005-12-20,27,22,"7//62040100",TRUE,TRUE,327
2005-10-27,2005-11-22,44,41,"7//6204060",TRUE,TRUE,334
2005-11-22,2005-12-20,41,38,"7//6204060",TRUE,TRUE,327
2005-10-27,2005-11-23,42,43,"7//62050100",TRUE,TRUE,334
2005-11-22,2005-12-21,27,25,"7//6507080",TRUE,TRUE,327
2005-11-22,2005-12-22,40,33,"7//7104090",TRUE,TRUE,327
2005-11-22,2005-12-20,24,20,"7//7105070",TRUE,TRUE,327
2005-12-20,2006-01-17,20,19,"7//7105070",TRUE,TRUE,283
2005-11-22,2005-12-20,26,23,"7//71070100",TRUE,TRUE,327
2005-11-23,2005-12-20,25,22,"7//7306090",TRUE,TRUE,327
2005-11-23,2005-12-20,21,20,"7//7405060",TRUE,TRUE,327
2005-11-23,2005-12-21,25,23,"7//74080100",TRUE,TRUE,327
2005-11-23,2005-12-21,21,21,"7//8103080",TRUE,TRUE,327
2005-12-21,2006-01-17,21,17,"7//8103080",TRUE,TRUE,283
2005-11-23,2005-12-20,22,21,"7//8104080",TRUE,TRUE,327
2005-11-24,2005-12-20,19,20,"7//8105060",TRUE,TRUE,327
2005-11-24,2005-12-20,23,20,"7//8203060",TRUE,TRUE,327
2006-01-17,2006-02-14,20,21,"7//8203070",TRUE,TRUE,170
2005-12-20,2006-01-17,19,15,"7//8406080",TRUE,TRUE,283
2005-12-20,2006-01-17,30,42,"7//84070100",TRUE,TRUE,283
2006-02-14,2006-03-15,23,26,"7//1105090100",TRUE,TRUE,50
2005-12-21,2006-01-17,29,26,"7//120306070",TRUE,TRUE,283
2005-12-21,2006-01-18,26,25,"7//1203090100",TRUE,TRUE,283
2006-01-18,2006-02-14,25,25,"7//1203090100",TRUE,TRUE,170
2005-12-21,2006-01-17,29,22,"7//1205080100",TRUE,TRUE,283
2005-12-21,2006-01-17,24,31,"7//120508090",TRUE,TRUE,283
2005-12-22,2006-01-18,21,19,"7//130506080",TRUE,TRUE,283
2006-01-18,2006-02-14,19,23,"7//130506080",TRUE,TRUE,170
2005-12-22,2006-01-17,24,34,"7//130506090",TRUE,TRUE,283
2006-01-17,2006-02-14,34,22,"7//130506090",TRUE,TRUE,170
2006-02-14,2006-03-14,22,26,"7//130506090",TRUE,TRUE,50
2006-03-14,2006-04-11,26,30,"7//130506090",TRUE,TRUE,21
2006-01-17,2006-02-14,35,22,"7//15105060",TRUE,TRUE,170
2006-01-17,2006-02-14,23,21,"7//15203060",TRUE,TRUE,170
2006-01-17,2006-02-15,20,24,"7//15204080",TRUE,TRUE,170
2006-01-18,2006-02-14,20,21,"7//152070100",TRUE,TRUE,170
2006-01-18,2006-02-14,28,29,"7//15305080",TRUE,TRUE,170
2006-02-14,2006-03-14,29,31,"7//15305080",TRUE,TRUE,50
2006-01-18,2006-02-14,21,21,"7//15307080",TRUE,TRUE,170
2006-01-19,2006-02-14,22,25,"7//15406080",TRUE,TRUE,170
2006-01-19,2006-02-15,25,22,"7//15406090",TRUE,TRUE,170
2006-01-19,2006-02-14,24,23,"7//15407090",TRUE,TRUE,170
2006-01-19,2006-02-14,23,24,"7//154080100",TRUE,TRUE,170
2006-02-15,2006-03-14,20,23,"7//161020100",TRUE,TRUE,50
2006-02-15,2006-03-14,18,21,"7//16103070",TRUE,TRUE,50
2006-02-15,2006-03-14,29,27,"7//16103080",TRUE,TRUE,50
2006-03-14,2006-04-11,26,33,"7//16104080",TRUE,TRUE,21
2006-11-01,2006-11-22,63,60,"7//161050100",TRUE,TRUE,495
2006-09-27,2006-11-01,56,59,"7//161060100",TRUE,TRUE,185
2006-11-01,2006-11-23,59,55,"7//161060100",TRUE,TRUE,495
2006-09-26,2006-11-02,43,51,"7//16108090",TRUE,TRUE,185
2006-11-02,2006-11-22,51,41,"7//16108090",TRUE,TRUE,495
2006-08-05,2006-09-03,35,42,"7//230406080",TRUE,TRUE,21
2006-09-03,2006-09-26,42,44,"7//230406080",TRUE,TRUE,83
2006-11-01,2006-11-22,46,47,"7//16207080",TRUE,TRUE,495
2006-09-01,2006-09-26,41,38,"7//16304070",TRUE,TRUE,83
2006-12-19,2007-01-17,33,33,"7//16305070",TRUE,TRUE,409
2006-09-01,2006-09-26,38,40,"7//16305080",TRUE,TRUE,83
2006-09-01,2006-09-26,21,33,"7//163060100",TRUE,TRUE,83
2006-09-02,2006-09-28,46,42,"7//16405060",TRUE,TRUE,83
2006-09-02,2006-09-28,34,16,"7//165060100",TRUE,TRUE,83
2006-09-28,2006-11-02,16,61,"7//165060100",TRUE,TRUE,185
2006-11-02,2006-11-23,61,53,"7//165060100",TRUE,TRUE,495
2006-12-19,2007-01-16,33,26,"7//17102060",TRUE,TRUE,409
2007-01-16,2007-02-13,26,31,"7//17102060",TRUE,TRUE,277
2007-02-13,2007-03-13,31,28,"7//17102060",TRUE,TRUE,203
2007-03-13,2007-04-17,28,34,"7//17102060",TRUE,TRUE,183
2006-09-02,2006-09-28,50,48,"7//17102090",TRUE,TRUE,83
2007-03-13,2007-04-18,32,35,"7//17103070",TRUE,TRUE,183
2007-04-18,2007-05-08,35,43,"7//17103070",TRUE,TRUE,206
2006-09-03,2006-09-28,25,42,"7//17104070",TRUE,TRUE,83
2006-09-28,2006-11-02,42,59,"7//17104070",TRUE,TRUE,185
2006-11-02,2006-11-23,59,52,"7//17104070",TRUE,TRUE,495
2006-11-23,2006-12-19,52,42,"7//17104070",TRUE,TRUE,476
2006-12-19,2007-01-16,42,39,"7//17104070",TRUE,TRUE,409
2007-01-16,2007-02-13,39,39,"7//17104070",TRUE,TRUE,277
2007-02-13,2007-03-13,39,38,"7//17104070",TRUE,TRUE,203
2006-09-26,2006-11-02,67,64,"7//16305060",TRUE,TRUE,185
2006-11-02,2006-11-22,64,56,"7//16305060",TRUE,TRUE,495
2006-11-22,2006-12-21,56,29,"7//16305060",TRUE,TRUE,476
2006-12-21,2007-01-17,29,30,"7//17205070",TRUE,TRUE,409
2006-11-22,2006-12-19,47,36,"7//17207090",TRUE,TRUE,476
2006-09-26,2006-11-02,42,49,"7//17305070",TRUE,TRUE,185
2006-11-02,2006-11-22,49,43,"7//17305070",TRUE,TRUE,495
2006-09-26,2006-11-02,51,61,"7//17306080",TRUE,TRUE,185
2006-11-02,2006-11-22,61,52,"7//17306080",TRUE,TRUE,495
2007-04-17,2007-05-09,40,47,"7//17307090",TRUE,TRUE,206
2007-05-09,2007-06-06,47,52,"7//17307090",TRUE,TRUE,141
2007-06-06,2007-07-03,52,62,"7//17307090",TRUE,TRUE,83
2007-02-14,2007-03-13,28,32,"7//18103070",TRUE,TRUE,203
2006-09-27,2006-11-02,38,37,"7//18105080",TRUE,TRUE,185
2006-11-22,2006-12-19,39,34,"7//18205080",TRUE,TRUE,476
2006-12-19,2007-01-17,23,24,"7//182080100",TRUE,TRUE,409
2007-01-17,2007-02-15,24,22,"7//182080100",TRUE,TRUE,277
2007-02-15,2007-03-13,22,23,"7//182080100",TRUE,TRUE,203
2006-10-31,2006-11-22,48,48,"7//183090100",TRUE,TRUE,495
2006-10-31,2006-11-22,47,46,"7//18405080",TRUE,TRUE,495
2006-11-22,2006-12-20,46,41,"7//18405080",TRUE,TRUE,476
2006-10-31,2006-11-22,54,49,"7//185090100",TRUE,TRUE,495
2006-10-31,2006-11-24,38,33,"7//210207080",TRUE,TRUE,495
2006-10-31,2006-11-22,20,21,"7//210207090",TRUE,TRUE,495
2006-10-31,2006-11-22,45,47,"7//2103070100",TRUE,TRUE,495
2006-10-31,2006-11-22,51,49,"7//210308090",TRUE,TRUE,495
2006-10-31,2006-11-23,56,50,"7//2103090100",TRUE,TRUE,495
2006-10-31,2006-11-24,40,35,"7//2104080100",TRUE,TRUE,495
2006-10-31,2006-11-22,45,45,"7//2105090100",TRUE,TRUE,495
2006-10-31,2006-11-22,25,24,"7//2203060100",TRUE,TRUE,495
2006-10-31,2006-11-23,20,20,"7//2203070100",TRUE,TRUE,495
2006-10-31,2006-11-22,44,39,"7//2203080100",TRUE,TRUE,495
2006-11-22,2006-12-19,39,36,"7//2203080100",TRUE,TRUE,476
2006-10-31,2006-11-24,24,37,"7//2204090100",TRUE,TRUE,495
2006-10-31,2006-11-23,41,43,"7//230408090",TRUE,TRUE,495
2006-12-20,2007-01-16,35,29,"7//2305070100",TRUE,TRUE,409
2006-10-31,2006-11-23,38,34,"7//240507080",TRUE,TRUE,495
2006-10-31,2006-11-23,19,22,"7//240508090",TRUE,TRUE,495
2006-10-31,2006-11-22,43,40,"7//25102060",TRUE,TRUE,495
2006-10-31,2006-11-22,29,38,"7//25103080",TRUE,TRUE,495
2006-10-31,2006-11-22,57,48,"7//25104060",TRUE,TRUE,495
2006-10-31,2006-11-22,35,36,"7//25104070",TRUE,TRUE,495
2006-10-31,2006-11-22,50,42,"7//251080100",TRUE,TRUE,495
2006-10-31,2006-11-22,50,46,"7//25204070",TRUE,TRUE,495
2006-11-22,2006-12-20,46,43,"7//25204070",TRUE,TRUE,476
2006-10-31,2006-11-22,23,28,"7//25205060",TRUE,TRUE,495
2006-10-31,2006-11-23,38,42,"7//25205070",TRUE,TRUE,495
2006-11-23,2006-12-20,42,34,"7//25205070",TRUE,TRUE,476
2006-10-31,2006-11-22,44,39,"7//25206090",TRUE,TRUE,495
2006-11-22,2006-12-19,39,30,"7//25206090",TRUE,TRUE,476
2007-04-17,2007-05-10,35,38,"7//252070100",TRUE,TRUE,206
2006-10-31,2006-11-22,53,41,"7//25306070",TRUE,TRUE,495
2006-11-22,2006-12-20,41,40,"7//25306070",TRUE,TRUE,476
2006-12-20,2007-01-16,40,35,"7//25306070",TRUE,TRUE,409
2006-11-01,2006-11-22,46,43,"7//25307080",TRUE,TRUE,495
2006-11-01,2006-11-23,30,27,"7//253090100",TRUE,TRUE,495
2006-11-01,2006-11-23,47,48,"7//254050100",TRUE,TRUE,495
2006-11-23,2006-12-19,48,32,"7//254050100",TRUE,TRUE,476
2006-11-01,2006-11-23,43,47,"7//25406090",TRUE,TRUE,495
2006-11-23,2006-12-19,47,37,"7//25406090",TRUE,TRUE,476
2006-12-19,2007-01-16,37,36,"7//25406090",TRUE,TRUE,409
2006-11-01,2006-11-22,41,36,"7//254070100",TRUE,TRUE,495
2006-11-22,2006-12-19,36,32,"7//254070100",TRUE,TRUE,476
2006-11-01,2006-11-24,46,47,"7//25407090",TRUE,TRUE,495
2006-11-01,2006-11-22,44,44,"7//25506090",TRUE,TRUE,495
2006-11-01,2006-11-23,44,56,"7//25507090",TRUE,TRUE,495
2006-12-19,2007-01-16,24,25,"7//26103060",TRUE,TRUE,409
2006-11-01,2006-11-22,44,38,"7//26103080",TRUE,TRUE,495
2006-11-01,2006-11-22,66,54,"7//26104080",TRUE,TRUE,495
2006-11-01,2006-11-22,62,39,"7//26106070",TRUE,TRUE,495
2006-11-01,2006-11-23,33,31,"7//262040100",TRUE,TRUE,495
2006-11-01,2006-11-23,40,44,"7//26206070",TRUE,TRUE,495
2006-11-01,2006-11-22,59,46,"7//262090100",TRUE,TRUE,495
2006-11-01,2006-11-22,56,37,"7//26304080",TRUE,TRUE,495
2006-11-01,2006-11-22,17,15,"7//263070100",TRUE,TRUE,495
2006-11-22,2006-12-19,15,16,"7//263070100",TRUE,TRUE,476
2006-11-01,2006-11-22,26,25,"7//26308090",TRUE,TRUE,495
2006-11-22,2006-12-20,25,24,"7//26308090",TRUE,TRUE,476
2006-11-01,2006-11-22,40,41,"7//26405090",TRUE,TRUE,495
2007-01-16,2007-02-15,32,35,"7//26405090",TRUE,TRUE,277
2006-11-02,2006-11-22,39,54,"7//265060100",TRUE,TRUE,495
2006-11-02,2006-11-22,52,27,"7//271050100",TRUE,TRUE,495
2006-11-02,2006-11-22,54,57,"7//27105060",TRUE,TRUE,495
2006-11-02,2006-11-23,38,36,"7//27106070",TRUE,TRUE,495
2006-11-02,2006-11-22,38,31,"7//27203070",TRUE,TRUE,495
2006-11-02,2006-11-24,31,28,"7//27304060",TRUE,TRUE,495
2006-11-24,2006-12-20,28,26,"7//27304060",TRUE,TRUE,476
2006-12-20,2007-01-16,26,22,"7//27304060",TRUE,TRUE,409
2006-11-02,2006-11-22,50,41,"7//27304090",TRUE,TRUE,495
2006-11-22,2006-12-19,44,29,"7//273060100",TRUE,TRUE,476
2007-02-15,2007-03-13,27,31,"7//27306080",TRUE,TRUE,203
2006-11-22,2006-12-20,27,24,"7//27307080",TRUE,TRUE,476
2006-11-22,2006-12-19,25,18,"7//27407090",TRUE,TRUE,476
2006-11-22,2006-12-19,34,29,"7//27408090",TRUE,TRUE,476
2007-03-14,2007-04-17,23,35,"7//275060100",TRUE,TRUE,183
2006-11-22,2006-12-19,39,31,"7//27507090",TRUE,TRUE,476
2006-11-22,2006-12-20,49,39,"7//28102060",TRUE,TRUE,476
2006-11-22,2006-12-19,30,28,"7//28103060",TRUE,TRUE,476
2006-11-22,2006-12-20,27,18,"7//28103080",TRUE,TRUE,476
2006-11-22,2006-12-19,28,25,"7//28103090",TRUE,TRUE,476
2006-11-22,2006-12-19,36,32,"7//28104070",TRUE,TRUE,476
2006-12-19,2007-01-18,32,28,"7//28104070",TRUE,TRUE,409
2007-01-18,2007-02-15,28,28,"7//28104070",TRUE,TRUE,277
2006-11-22,2006-12-19,46,31,"7//281060100",TRUE,TRUE,476
2006-11-22,2006-12-20,27,27,"7//28106080",TRUE,TRUE,476
2006-11-22,2006-12-19,46,34,"7//28204070",TRUE,TRUE,476
2007-08-02,2007-08-29,61,56,"7//28204080",TRUE,TRUE,63
2006-11-22,2006-12-19,35,27,"7//28205060",TRUE,TRUE,476
2006-12-19,2007-01-16,27,26,"7//28205060",TRUE,TRUE,409
2006-11-22,2006-12-20,24,21,"7//28206080",TRUE,TRUE,476
2006-11-22,2006-12-19,44,36,"7//283050100",TRUE,TRUE,476
2006-11-22,2006-12-19,40,33,"7//28305060",TRUE,TRUE,476
2006-11-22,2006-12-21,54,46,"7//28305070",TRUE,TRUE,476
2006-11-22,2006-12-19,26,23,"7//28306070",TRUE,TRUE,476
2006-12-19,2007-01-16,23,21,"7//28306070",TRUE,TRUE,409
2006-11-23,2006-12-20,46,36,"7//28507080",TRUE,TRUE,476
2007-03-13,2007-04-17,33,41,"7//28507090",TRUE,TRUE,183
2007-04-17,2007-05-08,41,52,"7//28507090",TRUE,TRUE,206
2006-11-23,2006-12-19,31,25,"7//285080100",TRUE,TRUE,476
2007-01-16,2007-02-15,27,29,"7//310208090",TRUE,TRUE,277
2006-11-23,2006-12-20,18,19,"7//310307090",TRUE,TRUE,476
2006-11-23,2006-12-19,57,40,"7//3104070100",TRUE,TRUE,476
2006-11-23,2006-12-21,34,31,"7//3105060100",TRUE,TRUE,476
2006-11-23,2006-12-20,33,27,"7//310507090",TRUE,TRUE,476
2006-12-20,2007-01-16,27,22,"7//310507090",TRUE,TRUE,409
2006-11-23,2006-12-19,44,33,"7//3203070100",TRUE,TRUE,476
2006-11-23,2006-12-19,23,17,"7//320307090",TRUE,TRUE,476
2006-11-23,2006-12-19,34,27,"7//3203090100",TRUE,TRUE,476
2006-11-23,2006-12-19,24,20,"7//3204080100",TRUE,TRUE,476
2006-11-23,2006-12-19,25,17,"7//3205060100",TRUE,TRUE,476
2006-11-23,2006-12-20,32,20,"7//320506070",TRUE,TRUE,476
2006-11-23,2006-12-19,32,21,"7//320507080",TRUE,TRUE,476
2006-11-24,2006-12-19,62,58,"7//163040100",TRUE,TRUE,476
2006-11-24,2006-12-19,30,24,"7//330407080",TRUE,TRUE,476
2007-03-14,2007-04-17,33,40,"7//3405070100",TRUE,TRUE,183
2007-04-17,2007-05-09,40,49,"7//3405070100",TRUE,TRUE,206
2007-05-09,2007-06-06,49,64,"7//3405070100",TRUE,TRUE,141
2007-06-06,2007-07-04,64,60,"7//3405070100",TRUE,TRUE,83
2007-07-04,2007-08-01,60,63,"7//3405070100",TRUE,TRUE,55
2007-08-01,2007-08-29,63,52,"7//3405070100",TRUE,TRUE,63
2006-11-24,2006-12-19,35,30,"7//35102080",TRUE,TRUE,476
2006-12-19,2007-01-17,30,25,"7//35102080",TRUE,TRUE,409
2007-01-17,2007-02-13,25,26,"7//35102080",TRUE,TRUE,277
2007-02-13,2007-03-14,26,22,"7//35102080",TRUE,TRUE,203
2007-03-14,2007-04-17,22,31,"7//35102080",TRUE,TRUE,183
2007-04-17,2007-05-09,31,30,"7//35102080",TRUE,TRUE,206
2007-07-03,2007-07-31,50,52,"7//35102080",TRUE,TRUE,55
2007-07-31,2007-08-28,52,49,"7//35102080",TRUE,TRUE,63
2007-08-28,2007-09-25,49,42,"7//35102080",TRUE,TRUE,190
2006-11-24,2006-12-19,42,31,"7//351030100",TRUE,TRUE,476
2006-11-24,2006-12-21,35,22,"7//35103060",TRUE,TRUE,476
2006-12-19,2007-01-17,30,29,"7//35105070",TRUE,TRUE,409
2006-12-19,2007-01-16,25,25,"7//35408090",TRUE,TRUE,409
2006-12-19,2007-01-16,23,22,"7//36102080",TRUE,TRUE,409
2007-03-13,2007-04-17,29,33,"7//361060100",TRUE,TRUE,183
2007-03-13,2007-04-17,41,40,"7//36107080",TRUE,TRUE,183
2007-04-17,2007-05-08,40,51,"7//36107080",TRUE,TRUE,206
2006-12-20,2007-01-16,24,21,"7//362050100",TRUE,TRUE,409
2007-03-13,2007-04-17,26,33,"7//362050100",TRUE,TRUE,183
2007-04-17,2007-05-08,33,43,"7//362050100",TRUE,TRUE,206
2007-04-17,2007-05-08,28,35,"7//36205060",TRUE,TRUE,206
2007-07-31,2007-08-28,52,46,"7//36205060",TRUE,TRUE,63
2006-12-20,2007-01-16,33,29,"7//362060100",TRUE,TRUE,409
2007-01-16,2007-02-13,29,32,"7//362060100",TRUE,TRUE,277
2007-02-13,2007-03-13,32,37,"7//362060100",TRUE,TRUE,203
2006-12-20,2007-01-16,22,21,"7//36208090",TRUE,TRUE,409
2007-01-16,2007-02-13,21,25,"7//36208090",TRUE,TRUE,277
2007-02-13,2007-03-13,25,25,"7//36208090",TRUE,TRUE,203
2007-03-13,2007-04-17,25,32,"7//36208090",TRUE,TRUE,183
2007-04-17,2007-05-09,32,38,"7//36208090",TRUE,TRUE,206
2007-03-13,2007-04-17,28,36,"7//36306070",TRUE,TRUE,183
2007-04-17,2007-05-08,36,36,"7//36306070",TRUE,TRUE,206
2007-05-08,2007-06-05,36,49,"7//36306070",TRUE,TRUE,141
2006-12-21,2007-01-16,36,28,"7//36405070",TRUE,TRUE,409
2006-12-21,2007-01-16,18,16,"7//364070100",TRUE,TRUE,409
2006-12-21,2007-01-18,27,31,"7//365090100",TRUE,TRUE,409
2007-01-18,2007-02-15,31,26,"7//365090100",TRUE,TRUE,277
2007-04-19,2007-05-09,38,45,"7//365090100",TRUE,TRUE,206
2007-05-09,2007-06-06,45,50,"7//365090100",TRUE,TRUE,141
2006-12-21,2007-01-16,30,27,"7//37102070",TRUE,TRUE,409
2007-01-16,2007-02-13,27,28,"7//37102070",TRUE,TRUE,277
2007-02-13,2007-03-14,28,28,"7//37102070",TRUE,TRUE,203
2007-03-14,2007-04-17,28,30,"7//37102070",TRUE,TRUE,183
2007-01-16,2007-02-15,21,23,"7//37103090",TRUE,TRUE,277
2007-01-16,2007-02-13,25,25,"7//371070100",TRUE,TRUE,277
2007-03-13,2007-04-17,22,27,"7//37107090",TRUE,TRUE,183
2007-01-16,2007-02-13,28,26,"7//371090100",TRUE,TRUE,277
2007-01-16,2007-02-15,20,21,"7//372080100",TRUE,TRUE,277
2007-02-15,2007-03-13,21,24,"7//372080100",TRUE,TRUE,203
2007-03-13,2007-04-17,24,25,"7//372080100",TRUE,TRUE,183
2007-01-16,2007-02-13,22,23,"7//373050100",TRUE,TRUE,277
2007-03-13,2007-04-18,31,37,"7//37305060",TRUE,TRUE,183
2007-04-18,2007-05-10,37,42,"7//37305060",TRUE,TRUE,206
2007-05-10,2007-06-05,42,50,"7//37305060",TRUE,TRUE,141
2007-06-05,2007-07-03,50,52,"7//37305060",TRUE,TRUE,83
2007-07-03,2007-07-31,52,60,"7//37305060",TRUE,TRUE,55
2007-01-16,2007-02-15,27,27,"7//37305080",TRUE,TRUE,277
2007-02-15,2007-03-14,27,28,"7//37305080",TRUE,TRUE,203
2007-03-14,2007-04-17,28,38,"7//37305080",TRUE,TRUE,183
2007-04-17,2007-05-08,38,45,"7//37305080",TRUE,TRUE,206
2007-01-16,2007-02-13,24,30,"7//37306070",TRUE,TRUE,277
2007-02-13,2007-03-13,30,28,"7//37306070",TRUE,TRUE,203
2007-01-17,2007-02-13,32,30,"7//38103080",TRUE,TRUE,277
2007-02-13,2007-03-13,30,35,"7//38103080",TRUE,TRUE,203
2007-03-13,2007-04-17,35,34,"7//38103080",TRUE,TRUE,183
2007-04-17,2007-05-08,33,43,"7//381080100",TRUE,TRUE,206
2007-03-13,2007-04-19,26,38,"7//38203070",TRUE,TRUE,183
2007-04-19,2007-05-08,38,40,"7//38203070",TRUE,TRUE,206
2007-02-13,2007-03-13,27,24,"7//38204060",TRUE,TRUE,203
2007-05-09,2007-06-05,28,50,"7//38204060",TRUE,TRUE,141
2007-02-13,2007-03-13,21,26,"7//38204080",TRUE,TRUE,203
2007-03-13,2007-04-17,26,27,"7//38204080",TRUE,TRUE,183
2007-04-17,2007-05-08,27,40,"7//38204080",TRUE,TRUE,206
2007-02-13,2007-03-15,52,53,"7//38204090",TRUE,TRUE,203
2007-02-13,2007-03-14,18,25,"7//382050100",TRUE,TRUE,203
2007-02-13,2007-03-13,24,27,"7//38205060",TRUE,TRUE,203
2007-02-13,2007-03-14,33,16,"7//38205080",TRUE,TRUE,203
2007-02-13,2007-03-13,24,26,"7//38306070",TRUE,TRUE,203
2007-03-13,2007-04-17,26,24,"7//38306070",TRUE,TRUE,183
2007-02-14,2007-03-13,26,29,"7//383080100",TRUE,TRUE,203
2007-03-13,2007-04-17,29,27,"7//383080100",TRUE,TRUE,183
2007-04-17,2007-05-08,27,41,"7//383080100",TRUE,TRUE,206
2007-05-08,2007-06-05,41,50,"7//383080100",TRUE,TRUE,141
2007-02-14,2007-03-13,22,26,"7//38406090",TRUE,TRUE,203
2007-03-13,2007-04-17,26,28,"7//38406090",TRUE,TRUE,183
2007-03-13,2007-04-17,28,31,"7//38506090",TRUE,TRUE,183
2007-04-17,2007-05-08,31,34,"7//38506090",TRUE,TRUE,206
2007-05-08,2007-06-05,36,42,"7//4102060100",TRUE,TRUE,141
2007-03-13,2007-04-17,34,33,"7//410206070",TRUE,TRUE,183
2007-03-13,2007-04-17,31,34,"7//410206090",TRUE,TRUE,183
2007-04-17,2007-05-08,34,46,"7//410206090",TRUE,TRUE,206
2007-03-13,2007-04-17,26,25,"7//410306090",TRUE,TRUE,183
2007-03-13,2007-04-18,57,41,"7//4103070100",TRUE,TRUE,183
2007-04-18,2007-05-09,41,48,"7//4103070100",TRUE,TRUE,206
2007-03-13,2007-04-17,30,33,"7//4104080100",TRUE,TRUE,183
2007-03-13,2007-04-17,27,27,"7//410506070",TRUE,TRUE,183
2007-03-14,2007-04-17,24,25,"7//4105060100",TRUE,TRUE,183
2007-03-14,2007-04-17,35,33,"7//410507090",TRUE,TRUE,183
2007-03-15,2007-04-17,22,25,"7//420308090",TRUE,TRUE,183
2007-04-17,2007-05-08,25,33,"7//420308090",TRUE,TRUE,206
2007-03-15,2007-04-17,28,30,"7//4203090100",TRUE,TRUE,183
2007-03-15,2007-04-17,31,34,"7//4204060100",TRUE,TRUE,183
2007-03-15,2007-04-18,43,46,"7//420408090",TRUE,TRUE,183
2007-04-18,2007-05-08,46,50,"7//420408090",TRUE,TRUE,206
